Time of Call,API Code,App Name,call_count
2023-02-05,A42,Zomato,54
2023-02-12,A42,GitHub,115
2023-02-19,A42,Amazon Pay,101
2023-02-26,A42,Instagram,96
2023-03-05,A42,Zoho,130
2023-03-12,A42,Google,93
2023-03-19,A42,Zomato,106
2023-03-26,A42,YouTube,98
2023-04-02,A42,PhonePe,108
2023-04-09,A42,Dropbox,92
2023-04-16,A42,Facebook,115
2023-04-23,A42,Ola,98
2023-04-30,A42,Swiggy,101
2023-05-07,A42,Amazon,109
2023-05-14,A42,Facebook,114
2023-05-21,A42,WhatsApp,93
2023-05-28,A42,Slack,100
2023-06-04,A42,AWS,100
2023-06-11,A42,Freshdesk,104
2023-06-18,A42,Jira,103
2023-06-25,A42,AWS,103
2023-07-02,A42,AWS,114
2023-07-09,A42,Freshdesk,121
2023-07-16,A42,Google Cloud,96
2023-07-23,A42,Google,104
2023-07-30,A42,Zomato,117
2023-08-06,A42,Confluence,97
2023-08-13,A42,GitLab,92
2023-08-20,A42,Amazon Pay,96
2023-08-27,A42,Uber,116
2023-09-03,A42,OpenAI,110
2023-09-10,A42,AWS,85
2023-09-17,A42,Ola,119
2023-09-24,A42,Facebook,119
2023-10-01,A42,Jira,102
2023-10-08,A42,Google Cloud,125
2023-10-15,A42,YouTube,115
2023-10-22,A42,Dropbox,104
2023-10-29,A42,Instagram,124
2023-11-05,A42,YouTube,96
2023-11-12,A42,Snapchat,112
2023-11-19,A42,Google,103
2023-11-26,A42,Stripe,93
2023-12-03,A42,WhatsApp,92
2023-12-10,A42,Amazon Pay,103
2023-12-17,A42,AWS,115
2023-12-24,A42,Jira,111
2023-12-31,A42,Dropbox,97
2024-01-07,A42,AWS,101
2024-01-14,A42,PhonePe,107
2024-01-21,A42,Uber,108
2024-01-28,A42,Paytm,107
2024-02-04,A42,Slack,97
2024-02-11,A42,Uber,113
2024-02-18,A42,Spotify,88
2024-02-25,A42,Amazon Pay,107
2024-03-03,A42,Confluence,107
2024-03-10,A42,Stripe,100
2024-03-17,A42,GitHub,108
2024-03-24,A42,LinkedIn,108
2024-03-31,A42,Microsoft Teams,115
2024-04-07,A42,Paytm,106
2024-04-14,A42,Amazon,104
2024-04-21,A42,Microsoft Azure,111
2024-04-28,A42,Salesforce,115
2024-05-05,A42,GitLab,102
2024-05-12,A42,iCloud,109
2024-05-19,A42,LinkedIn,105
2024-05-26,A42,AWS,91
2024-06-02,A42,Zomato,111
2024-06-09,A42,PhonePe,99
2024-06-16,A42,iCloud,108
2024-06-23,A42,Amazon,93
2024-06-30,A42,Facebook,84
2024-07-07,A42,Freshdesk,137
2024-07-14,A42,Amazon Pay,108
2024-07-21,A42,Dropbox,110
2024-07-28,A42,PayPal,111
2024-08-04,A42,Uber,107
2024-08-11,A42,Amazon Pay,112
2024-08-18,A42,Amazon,94
2024-08-25,A42,AWS,95
2024-09-01,A42,GitHub,97
2024-09-08,A42,LinkedIn,100
2024-09-15,A42,AWS,113
2024-09-22,A42,Facebook,98
2024-09-29,A42,Netflix,95
2024-10-06,A42,Google,118
2024-10-13,A42,AWS,105
2024-10-20,A42,YouTube,103
2024-10-27,A42,Amazon,109
2024-11-03,A42,Freshdesk,111
2024-11-10,A42,Google,108
2024-11-17,A42,GitLab,106
2024-11-24,A42,Dropbox,99
2024-12-01,A42,Zomato,119
2024-12-08,A42,Amazon,114
2024-12-15,A42,OpenAI,93
2024-12-22,A42,Instagram,124
2024-12-29,A42,Razorpay,105
2025-01-05,A42,Slack,93
2025-01-12,A42,PhonePe,117
2025-01-19,A42,WhatsApp,108
2025-01-26,A42,Snapchat,109
2025-02-02,A42,Swiggy,92
2025-02-09,A42,Amazon Pay,96
2025-02-16,A42,Flipkart,100
2025-02-23,A42,Slack,93
2025-03-02,A42,Amazon Pay,82
2025-03-09,A42,Facebook,107
2025-03-16,A42,Google,88
2025-03-23,A42,AWS,100
2025-03-30,A42,Instagram,105
2025-04-06,A42,Dropbox,116
2025-04-13,A42,Slack,94
2025-04-20,A42,GitLab,101
2025-04-27,A42,OpenAI,112
2025-05-04,A42,Microsoft Teams,100
2025-05-11,A42,LinkedIn,81
2025-05-18,A42,Microsoft Azure,101
2025-05-25,A42,Hotstar,95
2025-06-01,A42,AWS,76
2025-06-08,A42,GitHub,91
2025-06-15,A42,Microsoft Teams,90
2025-06-22,A42,Razorpay,86
2025-06-29,A42,Google Cloud,104
2025-07-06,A42,Facebook,112
2025-07-13,A42,Confluence,96
2025-07-20,A42,YouTube,95
2025-07-27,A42,LinkedIn,109
2025-08-03,A42,Zoho,108
2025-08-10,A42,Confluence,86
2025-08-17,A42,GitHub,87
2025-08-24,A42,WhatsApp,87
2025-08-31,A42,Amazon,115
2025-09-07,A42,Zoom,89
2025-09-14,A42,Dropbox,87
2025-09-21,A42,LinkedIn,105
2025-09-28,A42,Spotify,84
2025-10-05,A42,OpenAI,106
2025-10-12,A42,YouTube,91
2025-10-19,A42,WhatsApp,81
2025-10-26,A42,iCloud,101
2025-11-02,A42,Hotstar,98
2025-11-09,A42,GitHub,101
2025-11-16,A42,Google Pay,100
2025-11-23,A42,Amazon,20
