Time of Call,API Code,App Name,call_count
2023-02-05,A45,YouTube,60
2023-02-12,A45,Snapchat,123
2023-02-19,A45,Microsoft Azure,103
2023-02-26,A45,Microsoft Teams,115
2023-03-05,A45,Amazon,106
2023-03-12,A45,Amazon Pay,99
2023-03-19,A45,WhatsApp,97
2023-03-26,A45,Amazon Pay,100
2023-04-02,A45,Google Cloud,101
2023-04-09,A45,Amazon Pay,91
2023-04-16,A45,GitLab,106
2023-04-23,A45,Google Cloud,101
2023-04-30,A45,Snapchat,106
2023-05-07,A45,GitHub,104
2023-05-14,A45,Google Pay,97
2023-05-21,A45,Dropbox,97
2023-05-28,A45,GitLab,128
2023-06-04,A45,Zoom,119
2023-06-11,A45,Google Cloud,113
2023-06-18,A45,WhatsApp,90
2023-06-25,A45,Zoho,130
2023-07-02,A45,Instagram,113
2023-07-09,A45,Salesforce,95
2023-07-16,A45,Microsoft Teams,102
2023-07-23,A45,GitLab,121
2023-07-30,A45,Dropbox,98
2023-08-06,A45,Uber,124
2023-08-13,A45,Google Pay,110
2023-08-20,A45,Hotstar,115
2023-08-27,A45,Freshdesk,134
2023-09-03,A45,Microsoft Teams,96
2023-09-10,A45,Instagram,117
2023-09-17,A45,PhonePe,108
2023-09-24,A45,Google Pay,99
2023-10-01,A45,Dropbox,99
2023-10-08,A45,Flipkart,92
2023-10-15,A45,Zomato,96
2023-10-22,A45,Google Pay,105
2023-10-29,A45,Spotify,115
2023-11-05,A45,Google Pay,100
2023-11-12,A45,Netflix,105
2023-11-19,A45,PhonePe,89
2023-11-26,A45,Flipkart,93
2023-12-03,A45,Uber,103
2023-12-10,A45,Hotstar,100
2023-12-17,A45,GitHub,126
2023-12-24,A45,GitHub,109
2023-12-31,A45,Razorpay,110
2024-01-07,A45,AWS,94
2024-01-14,A45,Amazon Pay,93
2024-01-21,A45,Microsoft Teams,107
2024-01-28,A45,GitLab,123
2024-02-04,A45,GitHub,105
2024-02-11,A45,Snapchat,103
2024-02-18,A45,Spotify,112
2024-02-25,A45,Zomato,94
2024-03-03,A45,WhatsApp,93
2024-03-10,A45,Hotstar,110
2024-03-17,A45,AWS,105
2024-03-24,A45,Amazon,108
2024-03-31,A45,Ola,110
2024-04-07,A45,Amazon Pay,105
2024-04-14,A45,Paytm,117
2024-04-21,A45,Jira,109
2024-04-28,A45,Freshdesk,111
2024-05-05,A45,Google Cloud,105
2024-05-12,A45,OpenAI,87
2024-05-19,A45,Instagram,98
2024-05-26,A45,Google Cloud,109
2024-06-02,A45,Amazon,99
2024-06-09,A45,Paytm,103
2024-06-16,A45,Google Cloud,93
2024-06-23,A45,Spotify,109
2024-06-30,A45,Amazon,109
2024-07-07,A45,iCloud,115
2024-07-14,A45,GitHub,109
2024-07-21,A45,Microsoft Azure,101
2024-07-28,A45,PayPal,115
2024-08-04,A45,Hotstar,111
2024-08-11,A45,Confluence,108
2024-08-18,A45,Freshdesk,102
2024-08-25,A45,Google Cloud,103
2024-09-01,A45,Ola,99
2024-09-08,A45,Paytm,114
2024-09-15,A45,Flipkart,112
2024-09-22,A45,Instagram,99
2024-09-29,A45,Stripe,101
2024-10-06,A45,Facebook,95
2024-10-13,A45,AWS,97
2024-10-20,A45,Twitter (X),115
2024-10-27,A45,Amazon,108
2024-11-03,A45,GitHub,105
2024-11-10,A45,GitHub,102
2024-11-17,A45,Microsoft Azure,108
2024-11-24,A45,Confluence,111
2024-12-01,A45,Swiggy,103
2024-12-08,A45,Facebook,96
2024-12-15,A45,AWS,96
2024-12-22,A45,AWS,109
2024-12-29,A45,Facebook,101
2025-01-05,A45,Jira,94
2025-01-12,A45,Google Pay,101
2025-01-19,A45,Amazon Pay,109
2025-01-26,A45,LinkedIn,97
2025-02-02,A45,Confluence,100
2025-02-09,A45,Snapchat,106
2025-02-16,A45,GitLab,78
2025-02-23,A45,Snapchat,97
2025-03-02,A45,Dropbox,88
2025-03-09,A45,Ola,85
2025-03-16,A45,Amazon Pay,88
2025-03-23,A45,Flipkart,118
2025-03-30,A45,Confluence,107
2025-04-06,A45,Amazon Pay,87
2025-04-13,A45,Twitter (X),98
2025-04-20,A45,PhonePe,110
2025-04-27,A45,Amazon,99
2025-05-04,A45,Instagram,111
2025-05-11,A45,Razorpay,99
2025-05-18,A45,Jira,89
2025-05-25,A45,iCloud,98
2025-06-01,A45,Swiggy,106
2025-06-08,A45,Dropbox,81
2025-06-15,A45,Google,85
2025-06-22,A45,Amazon Pay,86
2025-06-29,A45,WhatsApp,99
2025-07-06,A45,GitHub,79
2025-07-13,A45,WhatsApp,85
2025-07-20,A45,Google,73
2025-07-27,A45,Instagram,104
2025-08-03,A45,Google,102
2025-08-10,A45,Google,101
2025-08-17,A45,Amazon Pay,104
2025-08-24,A45,PhonePe,89
2025-08-31,A45,Amazon,105
2025-09-07,A45,Paytm,99
2025-09-14,A45,Amazon,95
2025-09-21,A45,Zoom,73
2025-09-28,A45,Dropbox,92
2025-10-05,A45,GitHub,81
2025-10-12,A45,Amazon Pay,90
2025-10-19,A45,Jira,90
2025-10-26,A45,Netflix,109
2025-11-02,A45,Stripe,88
2025-11-09,A45,Google,105
2025-11-16,A45,AWS,104
2025-11-23,A45,Dropbox,11
