Time of Call,API Code,App Name,call_count
2023-02-05,A47,Swiggy,50
2023-02-12,A47,PayPal,92
2023-02-19,A47,Amazon Pay,107
2023-02-26,A47,Zomato,106
2023-03-05,A47,OpenAI,94
2023-03-12,A47,Uber,94
2023-03-19,A47,Google,130
2023-03-26,A47,AWS,99
2023-04-02,A47,Flipkart,111
2023-04-09,A47,Facebook,93
2023-04-16,A47,Uber,86
2023-04-23,A47,GitLab,104
2023-04-30,A47,Spotify,97
2023-05-07,A47,Google Pay,105
2023-05-14,A47,PayPal,106
2023-05-21,A47,Zomato,102
2023-05-28,A47,OpenAI,101
2023-06-04,A47,Microsoft Teams,117
2023-06-11,A47,GitHub,102
2023-06-18,A47,iCloud,85
2023-06-25,A47,Stripe,111
2023-07-02,A47,GitLab,112
2023-07-09,A47,AWS,98
2023-07-16,A47,Freshdesk,114
2023-07-23,A47,Google Pay,115
2023-07-30,A47,Google,115
2023-08-06,A47,AWS,91
2023-08-13,A47,LinkedIn,107
2023-08-20,A47,GitLab,107
2023-08-27,A47,Confluence,110
2023-09-03,A47,Zomato,101
2023-09-10,A47,GitLab,101
2023-09-17,A47,Google,129
2023-09-24,A47,Twitter (X),99
2023-10-01,A47,GitLab,101
2023-10-08,A47,Paytm,103
2023-10-15,A47,Flipkart,108
2023-10-22,A47,Confluence,108
2023-10-29,A47,AWS,86
2023-11-05,A47,Google Pay,131
2023-11-12,A47,Flipkart,124
2023-11-19,A47,GitLab,94
2023-11-26,A47,Salesforce,107
2023-12-03,A47,Google Pay,105
2023-12-10,A47,Swiggy,113
2023-12-17,A47,Twitter (X),100
2023-12-24,A47,Microsoft Teams,116
2023-12-31,A47,Amazon Pay,97
2024-01-07,A47,Jira,96
2024-01-14,A47,Confluence,86
2024-01-21,A47,Amazon,105
2024-01-28,A47,Salesforce,110
2024-02-04,A47,Facebook,114
2024-02-11,A47,Slack,109
2024-02-18,A47,Snapchat,105
2024-02-25,A47,Twitter (X),102
2024-03-03,A47,Google,93
2024-03-10,A47,LinkedIn,108
2024-03-17,A47,Google,125
2024-03-24,A47,Freshdesk,99
2024-03-31,A47,Microsoft Azure,111
2024-04-07,A47,GitLab,103
2024-04-14,A47,iCloud,113
2024-04-21,A47,Amazon,87
2024-04-28,A47,GitHub,102
2024-05-05,A47,Google Cloud,100
2024-05-12,A47,Freshdesk,92
2024-05-19,A47,Microsoft Azure,100
2024-05-26,A47,Zoho,92
2024-06-02,A47,GitHub,92
2024-06-09,A47,GitHub,92
2024-06-16,A47,Freshdesk,107
2024-06-23,A47,Ola,100
2024-06-30,A47,Netflix,107
2024-07-07,A47,Confluence,137
2024-07-14,A47,Jira,99
2024-07-21,A47,Google Cloud,124
2024-07-28,A47,Razorpay,115
2024-08-04,A47,AWS,125
2024-08-11,A47,Flipkart,103
2024-08-18,A47,Flipkart,101
2024-08-25,A47,Instagram,96
2024-09-01,A47,Amazon,109
2024-09-08,A47,Stripe,99
2024-09-15,A47,GitLab,130
2024-09-22,A47,Google Pay,123
2024-09-29,A47,AWS,80
2024-10-06,A47,Razorpay,119
2024-10-13,A47,WhatsApp,99
2024-10-20,A47,AWS,128
2024-10-27,A47,Confluence,98
2024-11-03,A47,Zomato,110
2024-11-10,A47,AWS,112
2024-11-17,A47,Slack,116
2024-11-24,A47,Amazon Pay,99
2024-12-01,A47,Microsoft Azure,99
2024-12-08,A47,WhatsApp,114
2024-12-15,A47,OpenAI,105
2024-12-22,A47,Facebook,105
2024-12-29,A47,Dropbox,96
2025-01-05,A47,OpenAI,103
2025-01-12,A47,Zomato,110
2025-01-19,A47,Jira,120
2025-01-26,A47,Swiggy,94
2025-02-02,A47,Google,107
2025-02-09,A47,Facebook,92
2025-02-16,A47,Microsoft Azure,111
2025-02-23,A47,GitLab,86
2025-03-02,A47,Amazon,103
2025-03-09,A47,Amazon,107
2025-03-16,A47,Dropbox,92
2025-03-23,A47,Jira,105
2025-03-30,A47,Amazon,112
2025-04-06,A47,Google Cloud,85
2025-04-13,A47,Facebook,91
2025-04-20,A47,Amazon,95
2025-04-27,A47,Facebook,80
2025-05-04,A47,Swiggy,77
2025-05-11,A47,Instagram,91
2025-05-18,A47,Microsoft Azure,90
2025-05-25,A47,Facebook,100
2025-06-01,A47,LinkedIn,92
2025-06-08,A47,Google,107
2025-06-15,A47,Stripe,85
2025-06-22,A47,Google Pay,78
2025-06-29,A47,Instagram,83
2025-07-06,A47,Facebook,97
2025-07-13,A47,Twitter (X),100
2025-07-20,A47,Razorpay,96
2025-07-27,A47,PayPal,94
2025-08-03,A47,Amazon Pay,100
2025-08-10,A47,Confluence,109
2025-08-17,A47,Confluence,91
2025-08-24,A47,WhatsApp,78
2025-08-31,A47,Stripe,102
2025-09-07,A47,Paytm,95
2025-09-14,A47,Dropbox,90
2025-09-21,A47,AWS,95
2025-09-28,A47,Zoho,119
2025-10-05,A47,AWS,100
2025-10-12,A47,Paytm,99
2025-10-19,A47,Google,99
2025-10-26,A47,Google,94
2025-11-02,A47,Amazon Pay,102
2025-11-09,A47,Twitter (X),105
2025-11-16,A47,iCloud,95
2025-11-23,A47,AWS,10
