Time of Call,API Code,App Name,call_count
2023-02-28,A40,Slack,379
2023-03-31,A40,Snapchat,461
2023-04-30,A40,Flipkart,427
2023-05-31,A40,Flipkart,471
2023-06-30,A40,AWS,473
2023-07-31,A40,Slack,440
2023-08-31,A40,Instagram,454
2023-09-30,A40,PhonePe,435
2023-10-31,A40,Netflix,454
2023-11-30,A40,PayPal,437
2023-12-31,A40,Freshdesk,473
2024-01-31,A40,iCloud,463
2024-02-29,A40,Dropbox,419
2024-03-31,A40,Salesforce,482
2024-04-30,A40,Paytm,481
2024-05-31,A40,Spotify,479
2024-06-30,A40,Google Cloud,436
2024-07-31,A40,Snapchat,491
2024-08-31,A40,AWS,464
2024-09-30,A40,Confluence,461
2024-10-31,A40,Hotstar,457
2024-11-30,A40,Google Cloud,449
2024-12-31,A40,Microsoft Azure,481
2025-01-31,A40,Ola,479
2025-02-28,A40,Confluence,382
2025-03-31,A40,Jira,395
2025-04-30,A40,Paytm,394
2025-05-31,A40,OpenAI,398
2025-06-30,A40,Netflix,395
2025-07-31,A40,Google Cloud,407
2025-08-31,A40,Confluence,443
2025-09-30,A40,Zomato,413
2025-10-31,A40,OpenAI,402
2025-11-30,A40,Facebook,226
