Time of Call,API Code,App Name,call_count
2023-02-28,A2,Dropbox,447
2023-03-31,A2,LinkedIn,541
2023-04-30,A2,iCloud,451
2023-05-31,A2,Microsoft Teams,461
2023-06-30,A2,Ola,462
2023-07-31,A2,OpenAI,484
2023-08-31,A2,Facebook,517
2023-09-30,A2,Confluence,466
2023-10-31,A2,Google Pay,468
2023-11-30,A2,OpenAI,507
2023-12-31,A2,Zomato,457
2024-01-31,A2,Instagram,462
2024-02-29,A2,PhonePe,436
2024-03-31,A2,GitHub,483
2024-04-30,A2,Salesforce,468
2024-05-31,A2,Stripe,471
2024-06-30,A2,Paytm,464
2024-07-31,A2,WhatsApp,497
2024-08-31,A2,Jira,487
2024-09-30,A2,Zomato,441
2024-10-31,A2,GitLab,475
2024-11-30,A2,Salesforce,514
2024-12-31,A2,Swiggy,488
2025-01-31,A2,iCloud,457
2025-02-28,A2,iCloud,418
2025-03-31,A2,Dropbox,440
2025-04-30,A2,Freshdesk,424
2025-05-31,A2,Dropbox,452
2025-06-30,A2,Salesforce,435
2025-07-31,A2,Hotstar,418
2025-08-31,A2,Salesforce,398
2025-09-30,A2,PayPal,455
2025-10-31,A2,Razorpay,466
2025-11-30,A2,Zoom,244
