Time of Call,API Code,App Name,call_count
2023-02-28,A31,OpenAI,371
2023-03-31,A31,YouTube,437
2023-04-30,A31,Zoho,460
2023-05-31,A31,Microsoft Teams,472
2023-06-30,A31,GitLab,432
2023-07-31,A31,Spotify,479
2023-08-31,A31,Stripe,435
2023-09-30,A31,Flipkart,458
2023-10-31,A31,Instagram,487
2023-11-30,A31,Stripe,447
2023-12-31,A31,GitLab,480
2024-01-31,A31,OpenAI,473
2024-02-29,A31,Paytm,421
2024-03-31,A31,Zoom,458
2024-04-30,A31,Google Cloud,419
2024-05-31,A31,Salesforce,463
2024-06-30,A31,Microsoft Teams,449
2024-07-31,A31,Jira,444
2024-08-31,A31,Amazon Pay,437
2024-09-30,A31,LinkedIn,484
2024-10-31,A31,Stripe,463
2024-11-30,A31,AWS,436
2024-12-31,A31,iCloud,486
2025-01-31,A31,YouTube,471
2025-02-28,A31,WhatsApp,370
2025-03-31,A31,Dropbox,469
2025-04-30,A31,Netflix,455
2025-05-31,A31,PhonePe,450
2025-06-30,A31,Dropbox,380
2025-07-31,A31,GitLab,443
2025-08-31,A31,Flipkart,405
2025-09-30,A31,Snapchat,409
2025-10-31,A31,Ola,452
2025-11-30,A31,LinkedIn,226
